image,Pepperoni,Bacon,Mushrooms,Onions,Peppers,Black olives,Tomatoes,Spinach,Fresh basil,Arugula,Broccoli,Corn,Pineapple
07296.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07297.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07299.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
07300.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07302.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07303.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0
07304.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07306.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07307.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07308.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07310.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07311.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
07313.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07314.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07315.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07316.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07317.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07318.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0
07324.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07326.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07329.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0
07330.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07331.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0
07333.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07334.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07335.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
07336.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07337.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07338.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07340.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07341.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07342.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07345.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07349.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07350.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07354.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07356.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07357.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07358.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07359.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07360.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07361.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07362.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07363.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07364.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07365.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07366.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07368.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07369.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07370.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07371.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07372.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07373.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07374.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07378.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07379.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07382.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07386.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07387.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07389.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07391.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07393.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07394.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07395.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07396.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07397.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07399.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07400.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07401.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07405.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07406.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07410.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07411.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07412.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07413.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07414.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
07415.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07416.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07417.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07418.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07419.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07420.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07424.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07425.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07426.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07428.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07429.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07430.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
07431.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07432.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07433.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07437.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07438.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07440.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07443.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07444.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07445.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07446.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
07447.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07448.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07449.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07450.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07451.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07452.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07453.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07456.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07457.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07459.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0
07466.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07467.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
07470.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07473.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07474.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07479.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
07481.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07482.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07483.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07485.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07486.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07487.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0
07489.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0
07491.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
07492.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07493.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07494.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07497.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07498.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07500.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07501.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07502.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07504.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07506.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07507.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
07508.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07509.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07510.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07511.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07514.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07516.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
07517.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0
07518.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07519.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07523.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07524.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07525.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
07526.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07527.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07528.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07529.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07530.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07531.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07532.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07533.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07534.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07536.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0
07541.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07543.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
07544.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07545.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07547.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0
07549.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07557.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
07558.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07560.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07561.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0
07562.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07563.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07564.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07565.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0
07566.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07567.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07569.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07570.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07571.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07572.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07573.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07575.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07576.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07577.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
07580.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07581.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
07582.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07584.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07585.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07587.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07588.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0
07590.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
07594.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
07595.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07597.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07598.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07600.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07602.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07603.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
07604.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07605.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07606.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07607.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07608.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07609.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07611.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07612.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07613.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07614.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07615.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07616.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07617.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07619.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07621.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07622.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07623.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07625.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
07626.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07628.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07629.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07630.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07636.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07640.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07643.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07647.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07649.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07650.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07652.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07653.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07654.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07655.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07656.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07657.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07658.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07660.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07661.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07662.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07663.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07665.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07666.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07668.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
07669.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07670.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07671.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07672.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0
07673.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07674.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0
07675.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07677.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07678.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07679.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07680.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07681.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07684.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07685.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07686.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
07687.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07688.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07692.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07693.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07694.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07695.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07697.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07698.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07700.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07702.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
07704.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07707.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07708.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07710.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07711.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07712.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07714.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07716.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07718.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07719.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07720.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07721.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07722.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0
07723.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07724.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07725.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07727.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07728.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
07730.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07731.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07732.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07734.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07735.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07736.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07737.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07738.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07739.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
07740.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07741.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0
07743.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07744.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07746.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07748.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07749.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07750.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0
07751.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07752.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07753.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07754.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07755.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07756.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07760.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
07761.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07762.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07763.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
07764.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07765.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07766.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07768.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07774.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
07776.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07777.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
07780.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07782.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07783.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07785.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07786.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07788.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07789.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07794.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07796.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07797.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07799.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07800.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07801.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
07802.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07803.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07804.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07806.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07807.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07808.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
07809.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07810.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07811.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07812.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07813.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07814.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07815.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07816.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07817.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07818.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07821.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07823.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07824.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07825.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07827.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07828.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07830.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07832.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07834.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0
07835.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07836.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07838.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07839.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07841.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
07843.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07844.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07845.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07846.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07849.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0
07850.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0
07851.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07853.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07854.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07855.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07857.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07858.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07859.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07860.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07863.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07864.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07867.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07871.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07877.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07879.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07880.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07882.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0
07884.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07886.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07887.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07889.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
07890.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0
07891.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07892.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07893.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0
07896.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07897.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07898.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07899.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0
07901.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07902.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07904.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07905.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07906.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07909.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07911.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07914.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07917.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07918.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
07919.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07920.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07922.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07923.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07924.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07925.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
07926.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07927.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07928.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07929.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07930.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07933.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07934.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07935.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0
07936.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07937.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07940.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
07941.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07943.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
07945.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
07946.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
